time,q1,q2,tau,
0,1918,0,0,
4,1918,0,0,
8,1917,0,0,
12,1899,0,0,
16,1912,0,0,
20,1912,0,0,
24,1928,0,0,
28,1912,0,0,
32,1916,0,0,
36,1918,0,0,
40,1898,0,0,
44,1917,0,4,
48,1909,0,0,
52,1922,0,0,
56,1922,0,0,
60,1913,0,0,
64,1913,0,0,
68,1905,0,1,
72,1918,0,0,
76,1910,0,0,
80,1915,0,0,
84,1918,0,0,
88,1908,0,0,
92,1923,0,0,
96,1928,0,0,
100,1908,0,0,
104,1915,0,0,
108,1915,0,0,
112,1906,0,0,
116,1911,0,0,
120,1918,0,0,
124,1918,0,0,
128,1918,0,1,
132,1918,0,4,
136,1899,0,0,
140,1903,0,0,
144,1907,0,0,
148,1907,0,0,
152,1918,0,0,
156,1926,0,1,
160,1921,0,1,
164,1928,0,6,
168,1928,0,1,
172,1928,0,0,
176,1941,0,6,
180,1941,0,6,
184,1949,0,2,
188,1949,0,2,
192,1960,0,0,
196,1960,0,0,
200,1964,0,0,
204,1965,0,0,
208,1967,0,0,
212,1967,0,0,
216,1980,0,0,
220,1977,0,0,
224,1977,0,0,
228,1995,0,2,
232,1995,0,2,
236,2013,0,2,
240,2009,0,0,
244,2008,0,1,
248,2008,0,1,
252,2018,0,1,
256,2034,0,1,
260,2034,0,1,
264,2040,0,6,
268,2044,0,2,
272,2060,0,2,
276,2064,0,0,
280,2066,0,0,
284,2057,0,0,
288,2076,0,0,
292,2094,0,1,
296,2090,0,0,
300,2090,0,0,
304,2091,0,0,
308,2113,0,0,
312,2122,0,1,
316,2124,0,0,
320,2128,0,0,
324,2121,0,0,
328,2123,0,0,
332,2123,0,0,
336,2154,0,0,
340,2154,0,0,
344,2162,0,0,
348,2159,0,0,
352,2159,0,0,
356,2165,0,0,
360,2192,0,2,
364,2198,0,0,
368,2198,0,0,
372,2193,0,1,
376,2220,0,3,
380,2209,0,2,
384,2228,0,0,
388,2229,0,1,
392,2234,0,0,
396,2244,0,4,
400,2239,0,0,
404,2259,0,0,
408,2260,0,0,
412,2270,0,0,
416,2275,0,0,
420,2275,0,0,
424,2288,0,0,
428,2292,0,1,
432,2304,0,0,
436,2312,0,0,
440,2295,0,0,
444,2295,0,0,
448,2317,0,2,
452,2324,0,0,
456,2324,0,0,
460,2346,0,4,
464,2360,0,0,
468,2343,0,0,
472,2343,0,0,
476,2353,0,0,
480,2361,0,0,
484,2355,0,0,
488,2355,0,0,
492,2371,0,2,
496,2383,0,0,
500,2383,0,0,
504,2396,0,2,
508,2385,0,0,
512,2414,0,1,
516,2414,0,1,
520,2413,0,0,
524,2416,0,2,
528,2416,0,2,
532,2405,0,0,
536,2426,0,1,
540,2415,0,0,
544,2428,0,0,
548,2437,0,0,
552,2437,0,6,
556,2430,0,0,
560,2437,0,0,
564,2435,0,10,
568,2441,0,0,
572,2441,0,0,
576,2445,0,0,
580,2452,0,2,
584,2453,0,0,
588,2466,0,0,
592,2469,0,0,
596,2467,0,0,
600,2465,0,2,
604,2474,0,0,
608,2474,0,1,
612,2480,0,0,
616,2472,0,6,
620,2471,0,0,
624,2480,0,2,
628,2479,0,0,
632,2490,0,0,
636,2490,0,0,
640,2473,0,1,
644,2480,0,0,
648,2486,0,2,
652,2485,0,0,
656,2485,0,0,
660,2490,0,0,
664,2488,0,1,
668,2490,0,0,
672,2487,0,0,
676,2484,0,0,
680,2484,0,0,
684,2485,0,2,
688,2473,0,0,
692,2489,0,0,
696,2485,0,0,
700,2473,0,0,
704,2473,0,0,
708,2482,0,0,
712,2476,0,3,
716,2477,0,4,
720,2470,0,0,
724,2470,0,0,
728,2469,0,0,
732,2465,0,0,
736,2469,0,0,
740,2467,0,0,
744,2469,0,0,
748,2468,0,0,
752,2445,0,0,
756,2447,0,0,
760,2451,0,0,
764,2443,0,0,
768,2442,0,0,
772,2426,0,0,
776,2415,0,3,
780,2410,0,1,
784,2405,0,1,
788,2396,0,1,
792,2389,0,6,
796,2386,0,1,
800,2355,0,0,
804,2352,0,0,
808,2360,0,0,
812,2346,0,0,
816,2327,0,0,
820,2326,0,0,
824,2330,0,0,
828,2312,0,0,
832,2281,0,6,
836,2279,0,0,
840,2290,0,0,
844,2282,0,1,
848,2263,0,3,
852,2263,0,3,
856,2237,0,3,
860,2248,0,0,
864,2233,0,0,
868,2228,0,0,
872,2227,0,4,
876,2222,0,0,
880,2203,0,6,
884,2204,0,5,
888,2204,0,5,
892,2183,0,0,
896,2183,0,0,
900,2181,0,0,
904,2149,0,0,
908,2149,0,0,
912,2160,0,0,
916,2142,0,0,
920,2130,0,0,
924,2130,0,0,
928,2117,0,0,
932,2120,0,1,
936,2120,0,1,
940,2114,0,0,
944,2093,0,0,
948,2094,0,0,
952,2073,0,2,
956,2073,0,2,
960,2058,0,6,
964,2069,0,0,
968,2053,0,5,
972,2053,0,5,
976,2050,0,0,
980,2044,0,0,
984,2040,0,0,
988,2019,0,1,
992,2026,0,0,
996,2028,0,0,
1000,2013,0,0,
1004,0,0,,
1008,2007,0,0,
1012,2014,0,0,
1016,2008,0,0,
1020,2000,0,0,
1024,1998,0,1,
1028,1997,0,2,
1032,1988,0,0,
1036,2,,,
1040,1986,0,0,
1044,1978,0,0,
1048,1974,0,0,
1052,1967,0,0,
1056,1967,0,0,
1060,1978,0,0,
1064,1978,0,0,
1068,1957,0,6,
1072,1965,0,0,
1076,1960,0,0,
1080,1959,0,0,
1084,1959,0,4,
1088,1964,0,0,
1092,1952,0,0,
1096,1958,0,0,
1100,1951,0,0,
1104,1957,0,0,
1108,1957,0,0,
1112,1962,0,0,
1116,1951,0,5,
1120,1951,0,5,
1124,1962,0,0,
1128,1943,0,0,
1132,1943,0,7,
1136,1943,0,7,
1140,1941,0,0,
1144,1941,0,0,
1148,1941,0,3,
1152,1953,0,0,
1156,1943,0,2,
1160,1950,0,0,
1164,1940,0,0,
1168,1940,0,0,
1172,1960,0,0,
1176,1949,0,0,
1180,1954,0,0,
1184,1954,0,0,
1188,1952,0,1,
1192,1949,0,0,
1196,1945,0,0,
1200,1939,0,0,
1204,1949,0,0,
1208,1943,0,0,
1212,1950,0,0,
1216,1946,0,0,
1220,1951,0,0,
1224,1950,0,0,
1228,1935,0,0,
1232,1951,0,0,
1236,1951,0,0,
1240,1943,0,0,
1244,1943,0,0,
1248,1949,0,0,
1252,1949,0,0,
1256,1948,0,0,
1260,1962,0,1,
1264,1950,0,0,
1268,1941,0,1,
1272,1958,0,0,
1276,1955,0,0,
1280,1962,0,1,
1284,1967,0,1,
1288,1969,0,0,
1292,1963,0,0,
1296,1971,0,0,
1300,1971,0,0,
1304,1959,0,2,
1308,1959,0,2,
1312,1991,0,2,
1316,1983,0,0,
1320,2005,0,3,
1324,2010,0,0,
1328,2010,0,0,
1332,2012,0,0,
1336,2018,0,0,
1340,2018,0,0,
1344,2023,0,0,
1348,2019,0,0,
1352,2042,0,0,
1356,2045,0,3,
1360,2045,0,3,
1364,2053,0,0,
1368,2053,0,0,
1372,2059,0,2,
1376,2059,0,0,
1380,2069,0,0,
1384,2086,0,0,
1388,2092,0,0,
1392,2089,0,0,
1396,2089,0,0,
1400,2089,0,0,
1404,2101,0,0,
1408,2117,0,0,
1412,2126,0,0,
1416,2128,0,2,
1420,2138,0,0,
1424,2141,0,6,
1428,2141,0,6,
1432,2156,0,0,
1436,2156,0,0,
1440,2165,0,0,
1444,2167,0,2,
1448,2174,0,0,
1452,2180,0,0,
1456,2189,0,0,
1460,2185,0,0,
1464,2191,0,0,
1468,2198,0,6,
1472,2212,0,2,
1476,2221,0,2,
1480,2224,0,1,
1484,2228,0,0,
1488,2238,0,0,
1492,2240,0,0,
1496,2242,0,0,
1500,2242,0,0,
1504,2245,0,4,
1508,2245,0,4,
1512,2253,0,0,
1516,2270,0,0,
1520,2274,0,7,
1524,2288,0,0,
1528,2286,0,4,
1532,2304,0,0,
1536,2293,0,0,
1540,2297,0,6,
1544,2311,0,0,
1548,2316,0,0,
1552,2320,0,0,
1556,2321,0,0,
1560,2321,0,0,
1564,2346,0,0,
1568,2344,0,4,
1572,2344,0,4,
1576,2341,0,0,
1580,2352,0,1,
1584,2362,0,0,
1588,2360,0,0,
1592,2365,0,0,
1596,2377,0,0,
1600,2381,0,3,
1604,2381,0,0,
1608,2381,0,0,
1612,2394,0,0,
1616,2398,0,0,
1620,2400,0,0,
1624,2402,0,1,
1628,2402,0,1,
1632,2412,0,0,
1636,2411,0,3,
1640,2424,0,4,
1644,2421,0,10,
1648,2420,0,0,
1652,2436,0,0,
1656,2423,0,0,
1660,2424,0,0,
1664,2413,0,0,
1668,2440,0,1,
1672,2440,0,1,
1676,2438,0,0,
1680,2447,0,0,
1684,2433,0,0,
1688,2452,0,2,
1692,2445,0,0,
1696,2445,0,0,
1700,2453,0,0,
1704,2454,0,1,
1708,2454,0,1,
1712,2455,0,2,
1716,2455,0,0,
1720,2461,0,0,
1724,2458,0,1,
1728,2469,0,0,
1732,2458,0,0,
1736,2464,0,0,
1740,2464,0,0,
1744,2464,0,0,
1748,2464,0,0,
1752,2460,0,0,
1756,2467,0,0,
1760,2459,0,0,
1764,2459,0,0,
1768,2476,0,1,
1772,2476,0,1,
1776,2455,0,0,
1780,2455,0,0,
1784,2465,0,0,
1788,2468,0,0,
1792,2466,0,0,
1796,2464,0,0,
1800,2457,0,0,
1804,2463,0,0,
1808,2457,0,0,
1812,2462,0,1,
1816,2462,0,1,
1820,2464,0,0,
1824,2462,0,0,
1828,2445,0,0,
1832,2456,0,1,
1836,2456,0,1,
1840,2453,0,2,
1844,2448,0,0,
1848,2444,0,0,
1852,2447,0,0,
1856,2447,0,0,
1860,2433,0,0,
1864,2431,0,0,
1868,2431,0,0,
1872,2428,0,3,
1876,2411,0,6,
1880,2430,0,0,
1884,2411,0,0,
1888,2420,0,6,
1892,2417,0,0,
1896,2414,0,0,
1900,2414,0,0,
1904,2414,0,0,
1908,2387,0,4,
1912,2410,0,0,
1916,2385,0,0,
1920,2391,0,0,
1924,2382,0,0,
1928,2382,0,0,
1932,2384,0,1,
1936,2372,0,0,
1940,2378,0,0,
1944,2365,0,2,
1948,2359,0,0,
1952,2360,0,1,
1956,2337,0,1,
1960,2350,0,3,
1964,2349,0,4,
1968,2329,0,0,
1972,2321,0,0,
1976,2333,0,2,
1980,2317,0,2,
1984,2317,0,2,
1988,2319,0,0,
1992,2320,0,4,
1996,2306,0,1,
2000,2306,0,1,
2004,2287,0,0,
2008,2304,0,1,
2012,2288,0,0,
2016,2277,0,0,
2020,2273,0,6,
2024,2258,0,0,
2028,2276,0,0,
2032,2264,0,0,
2036,2264,0,0,
2040,2256,0,2,
2044,2244,0,0,
2048,2237,0,5,
2052,2231,0,6,
2056,2234,0,0,
2060,2208,0,2,
2064,2216,0,1,
2068,2215,0,0,
2072,2205,0,0,
2076,2205,0,0,
2080,2191,0,0,
2084,2206,0,2,
2088,2192,0,0,
2092,2183,0,6,
2096,2183,0,6,
2100,2171,0,0,
2104,2167,0,0,
2108,2160,0,0,
2112,2168,0,0,
2116,2168,0,0,
2120,2150,0,0,
2124,2155,0,1,
2128,2140,0,0,
2132,2131,0,0,
2136,2131,0,0,
2140,2126,0,0,
2144,2123,0,0,
2148,2105,0,0,
2152,2105,0,0,
2156,2097,0,6,
2160,2081,0,0,
2164,2095,0,0,
2168,2074,0,0,
2172,2066,0,2,
2176,2064,0,0,
2180,2059,0,0,
2184,2049,0,0,
2188,2040,0,1,
2192,2030,0,4,
2196,2021,0,0,
2200,2015,0,0,
2204,2002,0,0,
2208,2006,0,0,
2212,2000,0,0,
2216,1993,0,0,
2220,1992,0,0,
2224,1987,0,0,
2228,1977,0,6,
2232,1981,0,2,
2236,1975,0,0,
2240,1973,0,0,
2244,1973,0,0,
2248,1968,0,2,
2252,1978,0,0,
2256,1971,0,0,
2260,1965,0,0,
2264,1972,0,4,
2268,1964,0,0,
2272,1961,0,2,
2276,1976,0,0,
2280,1966,0,0,
2284,1960,0,0,
2288,1960,0,0,
2292,1953,0,0,
2296,1966,0,0,
2300,1966,0,0,
2304,1972,0,6,
2308,1967,0,0,
2312,1955,0,0,
2316,1970,0,0,
2320,1957,0,1,
2324,1957,0,1,
2328,1972,0,0,
2332,1955,0,0,
2336,1967,0,1,
2340,1972,0,2,
2344,1965,0,0,
2348,1968,0,8,
2352,1970,0,0,
2356,1960,0,0,
2360,1962,0,0,
2364,1961,0,2,
2368,1965,0,0,
2372,1955,0,2,
2376,1964,0,0,
2380,1973,0,3,
2384,1984,0,0,
2388,1979,0,0,
2392,2000,0,0,
2396,1992,0,0,
2400,1998,0,0,
2404,2005,0,4,
2408,2016,0,2,
2412,2015,0,0,
2416,2026,0,0,
2420,2028,0,0,
2424,2036,0,0,
2428,2039,0,0,
2432,2051,0,0,
2436,2051,0,0,
2440,2055,0,0,
2444,2055,0,0,
2448,2060,0,0,
2452,2057,0,0,
2456,2079,0,0,
2460,2081,0,0,
2464,2084,0,0,
2468,2091,0,0,
2472,2100,0,0,
2476,2100,0,0,
2480,2104,0,0,
2484,2112,0,2,
2488,2125,0,6,
2492,2127,0,0,
2496,2138,0,0,
2500,2142,0,0,
2504,2136,0,4,
2508,2144,0,6,
2512,2156,0,1,
2516,2156,0,1,
2520,2165,0,0,
2524,2165,0,0,
2528,2181,0,0,
2532,2178,0,0,
2536,2178,0,0,
2540,2196,0,2,
2544,2187,0,0,
2548,2187,0,0,
2552,2187,0,0,
2556,2213,0,0,
2560,2232,0,4,
2564,2232,0,4,
2568,2218,0,0,
2572,2218,0,0,
2576,2238,0,0,
2580,2239,0,6,
2584,2239,0,6,
2588,2255,0,1,
2592,2259,0,0,
2596,2259,0,0,
2600,2282,0,0,
2604,2265,0,0,
2608,2286,0,0,
2612,2288,0,4,
2616,2304,0,1,
2620,2273,0,1,
2624,2301,0,0,
2628,2301,0,0,
2632,2316,0,0,
2636,2316,0,0,
2640,2311,0,0,
2644,2322,0,0,
2648,2333,0,0,
2652,2328,0,0,
2656,2337,0,4,
2660,2347,0,0,
2664,2348,0,0,
2668,2357,0,0,
2672,2362,0,0,
2676,2366,0,0,
2680,2366,0,0,
2684,2368,0,0,
2688,2368,0,0,
2692,2384,0,0,
2696,2385,0,0,
2700,2394,0,0,
2704,2392,0,0,
2708,2391,0,1,
2712,2391,0,1,
2716,2396,0,0,
2720,2406,0,0,
2724,2400,0,6,
2728,2400,0,6,
2732,2411,0,0,
2736,2401,0,0,
2740,2401,0,0,
2744,2409,0,0,
2748,2410,0,0,
2752,2419,0,1,
2756,2432,0,1,
2760,2428,0,4,
2764,2431,0,0,
2768,2426,0,0,
2772,2438,0,0,
2776,2427,0,1,
2780,2429,0,7,
2784,2442,0,1,
2788,2446,0,0,
2792,2430,0,0,
2796,2456,0,4,
2800,2456,0,4,
2804,2447,0,2,
2808,2452,0,0,
2812,2448,0,0,
2816,2452,0,2,
2820,2450,0,1,
2824,2442,0,0,
2828,2445,0,6,
2832,2453,0,6,
2836,2442,0,0,
2840,2448,0,0,
2844,2458,0,0,
2848,2458,0,0,
2852,2458,0,0,
2856,2451,0,1,
2860,2448,0,0,
2864,2448,0,0,
2868,2448,0,0,
2872,2435,0,0,
2876,2435,0,0,
2880,2445,0,6,
2884,2448,0,0,
2888,2448,0,0,
2892,2446,0,0,
2896,2444,0,0,
2900,2450,0,3,
2904,2435,0,0,
2908,2439,0,0,
2912,2436,0,2,
2916,2436,0,7,
2920,2436,0,0,
2924,2436,0,2,
2928,2421,0,0,
2932,2421,0,0,
2936,2436,0,1,
2940,2423,0,0,
2944,2420,0,0,
2948,2420,0,0,
2952,2421,0,0,
2956,2424,0,2,
2960,2424,0,2,
2964,2408,0,0,
2968,2399,0,0,
2972,2393,0,0,
2976,2399,0,0,
2980,2389,0,0,
2984,2391,0,2,
2988,2377,0,4,
2992,2377,0,4,
2996,2365,0,0,
3000,2380,0,0,
3004,2374,0,4,
3008,2378,0,0,
3012,2360,0,0,
3016,2359,0,2,
3020,2341,0,0,
3024,2356,0,0,
3028,2341,0,0,
3032,2351,0,4,
3036,2336,0,1,
3040,2336,0,1,
3044,2335,0,0,
3048,2317,0,0,
3052,2327,0,0,
3056,2327,0,0,
3060,2303,0,7,
3064,2312,0,1,
3068,2308,0,0,
3072,2308,0,0,
3076,2308,0,0,
3080,2301,0,2,
3084,2281,0,4,
3088,2281,0,4,
3092,2280,0,1,
3096,2259,0,0,
3100,2259,0,0,
3104,2270,0,1,
3108,2270,0,1,
3112,2256,0,0,
3116,2251,0,6,
3120,2251,0,6,
3124,2255,0,1,
3128,2239,0,3,
3132,2233,0,0,
3136,2233,0,0,
3140,2224,0,0,
3144,2224,0,0,
3148,2220,0,6,
3152,2208,0,0,
3156,2208,0,0,
3160,2208,0,0,
3164,2208,0,0,
3168,2193,0,0,
3172,2193,0,0,
3176,2187,0,1,
3180,2170,0,0,
3184,2170,0,0,
3188,2173,0,2,
3192,2173,0,2,
3196,2166,0,0,
3200,2149,0,2,
3204,2152,0,0,
3208,2154,0,0,
3212,2152,0,0,
3216,2127,0,0,
3220,2127,0,0,
3224,2138,0,4,
3228,2117,0,2,
3232,2109,0,0,
3236,2126,0,0,
3240,2107,0,2,
3244,2114,0,0,
3248,2089,0,0,
3252,2089,0,0,
3256,2089,0,0,
3260,2098,0,0,
3264,2098,0,0,
3268,2080,0,0,
3272,2078,0,2,
3276,2063,0,0,
3280,2063,0,0,
3284,2069,0,2,
3288,2074,0,0,
3292,2058,0,0,
3296,2062,0,0,
3300,2052,0,0,
3304,2052,0,6,
3308,2044,0,0,
3312,2045,0,6,
3316,2045,0,6,
3320,2037,0,0,
3324,2036,0,0,
3328,2031,0,6,
3332,2032,0,1,
3336,2032,0,1,
3340,2003,0,0,
3344,2016,0,1,
3348,2026,0,0,
3352,2026,0,0,
3356,2012,0,0,
3360,2007,0,2,
3364,2008,0,0,
3368,1993,0,6,
3372,2010,0,0,
3376,2002,0,0,
3380,1998,0,0,
3384,1992,0,0,
3388,1989,0,6,
3392,1979,0,0,
3396,1979,0,0,
3400,1984,0,4,
3404,1998,0,0,
3408,1992,0,0,
3412,1979,0,0,
3416,1983,0,6,
3420,1988,0,0,
3424,1994,0,0,
3428,1994,0,0,
3432,1992,0,2,
3436,1984,0,0,
3440,1973,0,10,
3444,1977,0,0,
3448,1978,0,0,
3452,1978,0,0,
3456,1994,0,1,
3460,1967,0,2,
3464,1994,0,0,
3468,1987,0,0,
3472,1987,0,0,
3476,1981,0,2,
3480,1980,0,2,
3484,1973,0,0,
3488,1988,0,1,
3492,1988,0,1,
3496,1981,0,0,
3500,1973,0,0,
3504,1984,0,0,
3508,1984,0,0,
3512,1980,0,0,
3516,1976,0,0,
3520,1984,0,1,
3524,1994,0,1,
3528,1981,0,0,
3532,1981,0,0,
3536,1981,0,6,
3540,1984,0,0,
3544,1983,0,4,
3548,1988,0,0,
3552,1978,0,0,
3556,1984,0,0,
3560,1971,0,1,
3564,1980,0,0,
3568,1979,0,0,
3572,2000,0,0,
3576,2004,0,0,
3580,2001,0,6,
3584,2022,0,0,
3588,2040,0,0,
3592,2019,0,0,
3596,2045,0,1,
3600,2053,0,6,
3604,2059,0,0,
3608,2055,0,6,
3612,2088,0,0,
3616,2082,0,0,
3620,2102,0,0,
3624,2118,0,0,
3628,2128,0,6,
3632,2105,0,8,
3636,2131,0,1,
3640,2141,0,0,
3644,2150,0,0,
3648,2150,0,0,
3652,2160,0,2,
3656,2173,0,0,
3660,2175,0,0,
3664,2174,0,0,
3668,2192,0,0,
3672,2200,0,0,
3676,2193,0,0,
3680,2207,0,2,
3684,2218,0,0,
3688,2218,0,0,
3692,2223,0,2,
3696,2232,0,1,
3700,2238,0,0,
3704,2246,0,0,
3708,2246,0,0,
3712,2270,0,0,
3716,2257,0,2,
3720,2272,0,0,
3724,2272,0,0,
3728,2285,0,0,
3732,2285,0,0,
3736,2306,0,0,
3740,2300,0,0,
3744,2305,0,0,
3748,2328,0,1,
3752,2330,0,0,
3756,2330,0,0,
3760,2323,0,0,
3764,2352,0,2,
3768,2347,0,0,
3772,2350,0,0,
3776,2362,0,0,
3780,2358,0,0,
3784,2365,0,0,
3788,2368,0,6,
3792,2368,0,6,
3796,2381,0,0,
3800,2387,0,0,
3804,2391,0,0,
3808,2391,0,0,
3812,2394,0,0,
3816,0,1,,
3820,2404,0,0,
3824,2403,0,4,
3828,2405,0,6,
3832,2405,0,0,
3836,2410,0,3,
3840,2405,0,6,
3844,2407,0,0,
3848,2414,0,0,
3852,2403,0,5,
3856,2426,0,0,
3860,2411,0,0,
3864,2410,0,0,
3868,2418,0,0,
3872,2410,0,0,
3876,2410,0,0,
3880,2409,0,0,
3884,2413,0,4,
3888,2434,0,0,
3892,2423,0,0,
3896,2427,0,0,
3900,2427,0,4,
3904,2423,0,0,
3908,2428,0,0,
3912,2425,0,0,
3916,2437,0,0,
3920,2433,0,10,
3924,2433,0,10,
3928,2426,0,3,
3932,2436,0,0,
3936,2417,0,1,
3940,2417,0,1,
3944,2440,0,0,
3948,2425,0,0,
3952,2442,0,0,
3956,2427,0,0,
3960,2432,0,0,
3964,2432,0,0,
3968,2424,0,0,
3972,2426,0,0,
3976,2417,0,3,
3980,2417,0,3,
3984,2417,0,2,
3988,2417,0,2,
3992,2420,0,1,
3996,2421,0,0,
4000,2426,0,1,
4004,2426,0,1,
4008,2408,0,0,
4012,2408,0,0,
4016,2407,0,0,
4020,2405,0,0,
4024,2405,0,0,
4028,2400,0,6,
4032,2404,0,0,
4036,2410,0,0,
4040,2399,0,0,
4044,2394,0,0,
4048,2389,0,0,
4052,2398,0,0,
4056,2384,0,6,
4060,2384,0,6,
4064,2381,0,0,
4068,2379,0,0,
4072,2374,0,0,
4076,2378,0,2,
4080,2378,0,2,
4084,2368,0,0,
4088,2357,0,0,
4092,2357,0,0,
4096,2345,0,1,
4100,2345,0,1,
4104,2352,0,0,
4108,2341,0,6,
4112,2346,0,1,
4116,2333,0,0,
4120,2334,0,1,
4124,2334,0,0,
4128,2322,0,0,
4132,2325,0,1,
4136,2316,0,0,
4140,2311,0,0,
4144,2312,0,4,
4148,2297,0,0,
4152,2287,0,0,
4156,2287,0,0,
4160,2296,0,0,
4164,2292,0,0,
4168,2273,0,0,
4172,2290,0,0,
4176,2290,0,0,
4180,2270,0,0,
4184,2253,0,0,
4188,2258,0,0,
4192,2258,0,0,
4196,2258,0,0,
4200,2239,0,1,
4204,2245,0,2,
4208,2240,0,0,
4212,2244,0,6,
4216,2244,0,6,
4220,2234,0,0,
4224,2209,0,8,
4228,2222,0,5,
4232,2207,0,0,
4236,2212,0,0,
4240,2193,0,1,
4244,2187,0,7,
4248,2183,0,0,
4252,2179,0,4,
4256,2179,0,4,
4260,2189,0,0,
4264,2186,0,1,
4268,2178,0,0,
4272,2173,0,0,
4276,2164,0,2,
4280,2164,0,2,
4284,2158,0,0,
4288,2168,0,0,
4292,2168,0,0,
4296,2150,0,0,
4300,2133,0,0,
4304,2136,0,4,
4308,2134,0,6,
4312,2128,0,4,
4316,2113,0,0,
4320,2116,0,0,
4324,2117,0,4,
4328,2114,0,1,
4332,2109,0,8,
4336,2098,0,0,
4340,2096,0,0,
4344,2106,0,0,
4348,2089,0,1,
4352,2086,0,2,
4356,2083,0,0,
4360,2083,0,0,
4364,2077,0,0,
4368,2077,0,0,
4372,2076,0,0,
4376,2069,0,6,
4380,2067,0,0,
4384,2067,0,0,
4388,2063,0,1,
4392,2058,0,0,
4396,2058,0,0,
4400,2048,0,0,
4404,2056,0,0,
4408,2041,0,2,
4412,2046,0,1,
4416,2038,0,0,
4420,2038,0,0,
4424,2037,0,0,
4428,2034,0,0,
4432,2029,0,0,
4436,2029,0,0,
4440,2034,0,0,
4444,2017,0,0,
4448,2024,0,0,
4452,2026,0,1,
4456,2018,0,1,
4460,2018,0,1,
4464,2018,0,0,
4468,2005,0,0,
4472,2015,0,0,
4476,2008,0,0,
4480,2010,0,1,
4484,2012,0,0,
4488,1987,0,0,
4492,1999,0,4,
4496,2015,0,0,
4500,1993,0,0,
4504,2000,0,2,
4508,2002,0,0,
4512,1983,0,0,
4516,2008,0,0,
4520,2002,0,0,
4524,2002,0,0,
4528,1999,0,0,
4532,2003,0,0,
4536,2003,0,0,
4540,1997,0,2,
4544,2000,0,0,
4548,2000,0,0,
4552,2002,0,0,
4556,2005,0,0,
4560,2005,0,0,
4564,2004,0,0,
4568,1994,0,0,
4572,1999,0,2,
4576,1992,0,0,
4580,1987,0,0,
4584,1987,0,0,
4588,2002,0,0,
4592,2004,0,0,
4596,2004,0,0,
4600,1997,0,2,
4604,1999,0,0,
4608,2011,0,0,
4612,1997,0,1,
4616,1996,0,0,
4620,2002,0,0,
4624,1987,0,0,
4628,1991,0,0,
4632,1999,0,0,
4636,1999,0,0,
4640,1985,0,2,
4644,1992,0,4,
4648,1993,0,0,
4652,2000,0,0,
4656,1979,0,4,
4660,2000,0,0,
4664,2001,0,6,
4668,1996,0,0,
4672,2008,0,0,
4676,2004,0,0,
4680,1997,0,3,
4684,2007,0,3,
4688,2007,0,3,
4692,2018,0,0,
4696,2017,0,0,
4700,2020,0,0,
4704,2029,0,0,
4708,2029,0,0,
4712,2026,0,0,
4716,2041,0,6,
4720,2041,0,6,
4724,2041,0,4,
4728,2053,0,0,
4732,2064,0,0,
4736,2059,0,0,
4740,2060,0,0,
4744,2057,0,2,
4748,2074,0,1,
4752,2059,0,0,
4756,2059,0,0,
4760,2078,0,6,
4764,2084,0,1,
4768,2085,0,0,
4772,2098,0,0,
4776,2106,0,0,
4780,2106,0,0,
4784,2102,0,2,
4788,2107,0,0,
4792,2107,0,0,
4796,2113,0,2,
4800,2119,0,0,
4804,2119,0,0,
4808,2136,0,0,
4812,2143,0,0,
4816,2144,0,0,
4820,2166,0,1,
4824,2158,0,0,
4828,2170,0,1,
4832,2153,0,1,
4836,2174,0,4,
4840,2163,0,2,
4844,2179,0,0,
4848,2180,0,0,
4852,2180,0,0,
4856,2185,0,1,
4860,2202,0,0,
4864,2200,0,0,
4868,2204,0,7,
4872,2209,0,0,
4876,2215,0,0,
4880,2218,0,0,
4884,2226,0,0,
4888,2227,0,0,
4892,2236,0,0,
4896,2229,0,6,
4900,2229,0,6,
4904,2239,0,0,
4908,2239,0,0,
4912,2258,0,1,
4916,2264,0,0,
4920,2262,0,0,
4924,2267,0,0,
4928,2265,0,1,
4932,2265,0,1,
4936,2298,0,0,
4940,2293,0,0,
4944,2303,0,0,
4948,2314,0,0,
4952,2303,0,0,
4956,2328,0,4,
4960,2325,0,0,
4964,2336,0,2,
4968,2343,0,0,
4972,2354,0,0,
4976,2366,0,0,
4980,2367,0,2,
4984,2373,0,0,
4988,2388,0,0,
4992,2381,0,3,
4996,2392,0,0,
5000,2379,0,2,
5004,2391,0,0,
5008,2397,0,1,
5012,2408,0,0,
5016,2405,0,4,
5020,2401,0,0,
5024,2412,0,0,
5028,2406,0,0,
5032,2401,0,3,
5036,2418,0,4,
5040,2413,0,1,
5044,2405,0,1,
5048,2401,0,0,
5052,2407,0,7,
5056,2405,0,2,
5060,2416,0,0,
5064,2410,0,0,
5068,2407,0,6,
5072,2413,0,0,
5076,2413,0,0,
5080,2426,0,0,
5084,2407,0,2,
5088,2401,0,4,
5092,2401,0,4,
5096,2418,0,0,
5100,2418,0,0,
5104,2405,0,3,
5108,2400,0,0,
5112,2400,0,0,
5116,2397,0,0,
5120,2400,0,0,
5124,2400,0,0,
5128,2390,0,2,
5132,2385,0,2,
5136,2376,0,0,
5140,2377,0,0,
5144,2388,0,2,
5148,2388,0,0,
5152,2376,0,6,
5156,2353,0,0,
5160,2353,0,0,
5164,2357,0,1,
5168,2366,0,0,
5172,2351,0,0,
5176,2351,0,5,
